species,x,y
A. nonstriata,-1.8125,50.7708333333333
A. nonstriata,-0.729166666666686,54.3125
A. nonstriata,-2.9375,52.2708333333333
A. nonstriata,-2.8125,52.0625
A. nonstriata,-2.9375,52.0625
A. nonstriata,-3.0625,52.1875
A. nonstriata,8.4375,53.2291666666667
A. nonstriata,8.5625,52.7708333333333
A. nonstriata,11.1041666666667,50.3541666666667
A. nonstriata,7.27083333333331,53.1875
A. nonstriata,4.64583333333331,52.1458333333333
A. nonstriata,5.22916666666666,45.8541666666667
A. nonstriata,6.64583333333331,48.6458333333333
A. nonstriata,0.6875,42.9375
A. nonstriata,1.4375,49.4375
A. nonstriata,2.72916666666666,48.2708333333333
A. nonstriata,-0.895833333333343,49.1875
A. nonstriata,6.89583333333331,48.3958333333333
A. nonstriata,1.47916666666666,49.4791666666667
A. nonstriata,2.64583333333331,48.4375
A. nonstriata,2.60416666666666,48.3958333333333
A. nonstriata,2.72916666666666,48.4791666666667
A. nonstriata,2.9375,48.3125
A. nonstriata,2.02083333333331,48.8125
A. nonstriata,2.89583333333331,48.8541666666667
A. nonstriata,2.5625,48.5208333333333
A. nonstriata,2.02083333333331,48.7708333333333
A. nonstriata,1.97916666666666,48.7708333333333
A. nonstriata,2.64583333333331,48.8958333333333
A. nonstriata,2.60416666666666,48.5208333333333
A. nonstriata,0.229166666666657,47.1458333333333
A. nonstriata,1.77083333333331,47.3125
A. nonstriata,1.4375,47.6458333333333
A. nonstriata,1.77083333333331,46.7291666666667
A. nonstriata,26.7708333333333,58.3958333333333
A. nonstriata,15.8541666666667,58.6458333333333
A. nonstriata,13.0625,55.6458333333333
A. nonstriata,1.60416666666666,52.7291666666667
A. nonstriata,1.47916666666666,52.6875
A. nonstriata,1.47916666666666,52.7291666666667
A. nonstriata,1.52083333333331,52.7291666666667
A. nonstriata,16.9375,57.1875
A. nonstriata,14.2708333333333,57.5625
A. nonstriata,13.3541666666667,52.5208333333333
A. nonstriata,10.5208333333333,55.0625
A. nonstriata,12.1041666666667,55.1041666666667
A. nonstriata,11.3958333333333,48.3541666666667
A. nonstriata,12.4375,58.4791666666667
A. nonstriata,-5.5625,56.4791666666667
A. nonstriata,-2.77083333333334,53.6875
A. nonstriata,-2.85416666666669,53.8541666666667
A. nonstriata,-5.64583333333334,55.9791666666667
A. nonstriata,-4.9375,51.6041666666667
A. nonstriata,-5.6875,55.9375
A. nonstriata,-5.4375,56.5625
A. nonstriata,-4.22916666666669,51.6458333333333
A. nonstriata,-3.0625,51.4791666666667
A. nonstriata,-2.8125,51.5625
A. nonstriata,-3.8125,51.6458333333333
A. nonstriata,-3.22916666666669,51.4791666666667
A. nonstriata,-3.35416666666669,51.4791666666667
A. nonstriata,-3.8125,51.5625
A. nonstriata,-3.0625,51.5625
A. nonstriata,0.0625,51.3958333333333
A. nonstriata,-1.10416666666669,53.9791666666667
A. nonstriata,4.35416666666666,52.1041666666667
A. nonstriata,6.3125,50.5208333333333
A. nonstriata,5.3125,51.6458333333333
A. nonstriata,5.4375,52.8541666666667
A. nonstriata,6.6875,53.1458333333333
A. nonstriata,4.0625,51.8958333333333
A. nonstriata,5.85416666666666,50.9375
A. nonstriata,6.10416666666666,52.2291666666667
A. nonstriata,6.39583333333331,52.6041666666667
A. nonstriata,6.0625,53.0625
A. nonstriata,4.4375,51.8958333333333
A. nonstriata,6.60416666666666,52.3125
A. nonstriata,4.77083333333331,52.4791666666667
A. nonstriata,16.8541666666667,56.8958333333333
A. nonstriata,16.3541666666667,57.1458333333333
A. nonstriata,12.1458333333333,57.8541666666667
A. nonstriata,16.9375,57.0625
A. nonstriata,18.8125,57.4375
A. nonstriata,16.5208333333333,59.6041666666667
A. nonstriata,17.4791666666667,59.4791666666667
A. nonstriata,14.2291666666667,56.0208333333333
A. nonstriata,14.6875,59.1041666666667
A. nonstriata,18.3958333333333,57.1458333333333
A. nonstriata,17.0625,57.2291666666667
A. nonstriata,16.1458333333333,57.0208333333333
A. nonstriata,14.9375,56.7291666666667
A. nonstriata,-1.4375,50.8125
A. nonstriata,-2.6875,50.7708333333333
A. nonstriata,1.5625,52.7291666666667
A. nonstriata,-2.8125,51.1458333333333
A. nonstriata,0.5625,52.4375
A. nonstriata,-1.85416666666669,50.8541666666667
A. nonstriata,0.229166666666657,53.3958333333333
A. nonstriata,-1.35416666666669,50.8125
A. nonstriata,-1.1875,51.8125
A. nonstriata,0.270833333333314,52.3125
A. nonstriata,-0.9375,51.2708333333333
A. nonstriata,-1.64583333333334,47.7291666666667
A. nonstriata,-2.02083333333334,48.5208333333333
A. nonstriata,2.14583333333331,47.1875
A. nonstriata,2.89583333333331,47.6875
A. nonstriata,2.1875,47.0625
A. nonstriata,2.64583333333331,46.7708333333333
A. nonstriata,2.85416666666666,47.6875
A. nonstriata,1.47916666666666,47.6458333333333
A. nonstriata,2.89583333333331,47.6041666666667
A. nonstriata,2.77083333333331,47.7708333333333
A. nonstriata,2.60416666666666,47.3541666666667
A. nonstriata,2.8125,47.4375
A. nonstriata,1.6875,47.3125
A. nonstriata,2.64583333333331,47.4375
A. nonstriata,-1.9375,50.8541666666667
A. nonstriata,-2.22916666666669,50.8958333333333
A. nonstriata,1.1875,51.3125
A. nonstriata,-2.35416666666669,52.8125
A. nonstriata,-2.35416666666669,53.0208333333333
A. nonstriata,15.6041666666667,58.3958333333333
A. nonstriata,15.8958333333333,56.7291666666667
A. nonstriata,46.6041666666667,54.9791666666667
A. nonstriata,46.6041666666667,54.9375
A. nonstriata,46.5625,55.0208333333333
A. nonstriata,48.0625,52.4375
A. nonstriata,9.0625,57.1041666666667
A. nonstriata,9.39583333333331,41.6875
A. nonstriata,9.39583333333331,41.7291666666667
A. nonstriata,9.39583333333331,41.8958333333333
A. nonstriata,11.0625,59.1458333333333
A. nonstriata,10.2291666666667,56.9375
A. nonstriata,12.8541666666667,47.9791666666667
A. nonstriata,-0.354166666666686,47.6041666666667
A. nonstriata,9.35416666666666,41.5625
A. nonstriata,2.4375,46.7291666666667
A. nonstriata,2.1875,47.2708333333333
A. nonstriata,0.979166666666657,47.4375
A. nonstriata,1.3125,47.9791666666667
A. nonstriata,0.854166666666657,47.0625
A. nonstriata,0.854166666666657,46.9791666666667
A. nonstriata,1.0625,47.4791666666667
A. nonstriata,1.52083333333331,47.6875
A. nonstriata,1.77083333333331,47.5625
A. nonstriata,1.39583333333331,47.9791666666667
A. nonstriata,1.3125,47.1875
A. nonstriata,2.4375,46.7708333333333
A. nonstriata,13.6458333333333,56.9375
A. nonstriata,27.0625,60.6875
A. nonstriata,6.02083333333331,49.5625
A. nonstriata,6.10416666666666,49.6875
A. nonstriata,6.3125,49.6041666666667
A. nonstriata,6.14583333333331,49.5625
A. nonstriata,6.22916666666666,49.7291666666667
A. nonstriata,6.0625,49.6041666666667
A. nonstriata,5.97916666666666,49.6041666666667
A. nonstriata,6.10416666666666,49.5625
A. nonstriata,6.3125,49.6458333333333
A. nonstriata,10.8541666666667,59.4375
A. nonstriata,4.8125,52.3125
A. nonstriata,6.85416666666666,52.1458333333333
A. nonstriata,5.77083333333331,51.6875
A. nonstriata,5.0625,51.9791666666667
A. nonstriata,4.60416666666666,52.3541666666667
A. nonstriata,5.64583333333331,51.9375
A. nonstriata,4.9375,51.8125
A. nonstriata,4.14583333333331,51.9375
A. nonstriata,5.10416666666666,52.1041666666667
A. nonstriata,5.8125,51.7291666666667
A. nonstriata,4.89583333333331,51.6041666666667
A. nonstriata,6.0625,52.3958333333333
A. nonstriata,5.27083333333331,52.1875
A. nonstriata,6.10416666666666,52.7291666666667
A. nonstriata,5.89583333333331,51.8541666666667
A. nonstriata,4.35416666666666,51.8958333333333
A. nonstriata,4.10416666666666,51.9375
A. nonstriata,4.77083333333331,52.9791666666667
A. nonstriata,4.6875,52.9791666666667
A. nonstriata,6.3125,50.9375
A. nonstriata,16.5208333333333,56.6041666666667
A. nonstriata,38.9375,52.8541666666667
A. nonstriata,38.9375,52.7708333333333
A. nonstriata,38.9791666666667,52.8125
A. nonstriata,38.9791666666667,52.8958333333333
A. nonstriata,22.8958333333333,61.6458333333333
A. nonstriata,24.1875,62.5625
A. nonstriata,14.2708333333333,46.6041666666667
A. nonstriata,12.1458333333333,47.7708333333333
A. nonstriata,9.6875,47.4791666666667
A. nonstriata,17.0208333333333,47.9791666666667
A. nonstriata,13.0208333333333,47.8958333333333
A. nonstriata,9.77083333333331,47.5208333333333
A. nonstriata,14.7291666666667,48.2291666666667
A. nonstriata,16.7291666666667,48.2291666666667
A. nonstriata,9.72916666666666,47.4791666666667
A. nonstriata,14.6458333333333,48.2291666666667
A. nonstriata,9.77083333333331,47.5625
A. nonstriata,12.9375,48.0625
A. nonstriata,13.1875,47.9375
A. nonstriata,15.9375,48.3541666666667
A. nonstriata,14.1875,46.6041666666667
A. nonstriata,14.2708333333333,48.3125
A. nonstriata,13.0208333333333,47.7708333333333
A. nonstriata,12.9791666666667,48.0625
A. nonstriata,15.9375,47.1041666666667
A. nonstriata,16.2291666666667,47.9791666666667
A. nonstriata,13.1041666666667,47.8125
A. nonstriata,16.6458333333333,47.8125
A. nonstriata,16.2708333333333,48.1041666666667
A. nonstriata,9.6875,47.5625
A. nonstriata,16.7708333333333,48.0208333333333
A. nonstriata,16.3958333333333,48.3125
A. nonstriata,17.1875,61.2291666666667
A. nonstriata,-1.8125,51.8958333333333
A. nonstriata,-1.97916666666669,51.7708333333333
A. nonstriata,9.85416666666666,57.3125
A. nonstriata,-1.14583333333334,53.9375
A. nonstriata,21.2291666666667,60.8541666666667
A. nonstriata,23.5208333333333,54.8958333333333
A. nonstriata,-1.9375,52.8125
A. nonstriata,-1.9375,52.6458333333333
A. nonstriata,27.8958333333333,62.9791666666667
A. nonstriata,49.1458333333333,55.8125
A. nonstriata,8.89583333333331,50.4375
A. nonstriata,16.1041666666667,56.5625
A. nonstriata,18.1458333333333,59.5625
A. nonstriata,16.5625,56.6041666666667
A. nonstriata,16.4791666666667,56.4375
A. nonstriata,14.7291666666667,56.5208333333333
A. nonstriata,18.7708333333333,59.2708333333333
A. nonstriata,18.8125,59.8541666666667
A. nonstriata,13.8541666666667,57.0208333333333
A. nonstriata,15.1041666666667,59.2708333333333
A. nonstriata,14.8541666666667,59.0208333333333
A. nonstriata,16.5208333333333,59.0208333333333
A. nonstriata,16.6458333333333,56.7291666666667
A. nonstriata,-0.0625,47.2708333333333
A. nonstriata,2.5625,47.8541666666667
A. nonstriata,2.72916666666666,47.7708333333333
A. nonstriata,2.72916666666666,47.7291666666667
A. nonstriata,2.0625,46.9791666666667
A. nonstriata,2.27083333333331,47.4375
A. nonstriata,1.60416666666666,48.1458333333333
A. nonstriata,1.27083333333331,46.8125
A. nonstriata,2.1875,47.2291666666667
A. nonstriata,1.27083333333331,48.0208333333333
A. nonstriata,1.4375,47.6041666666667
A. nonstriata,2.3125,47.8125
A. nonstriata,2.5625,46.8958333333333
A. nonstriata,2.1875,47.1875
A. nonstriata,2.3125,47.8958333333333
A. nonstriata,1.9375,47.2291666666667
A. nonstriata,1.72916666666666,47.7291666666667
A. nonstriata,-1.27083333333334,46.3958333333333
A. nonstriata,1.97916666666666,47.3958333333333
A. nonstriata,1.8125,47.8958333333333
A. nonstriata,-1.02083333333334,48.4375
A. nonstriata,-0.395833333333343,47.9375
A. nonstriata,2.10416666666666,47.6875
A. nonstriata,-0.770833333333343,43.9791666666667
A. nonstriata,5.8125,51.8125
A. nonstriata,4.52083333333331,52.1458333333333
A. nonstriata,4.9375,51.9375
A. nonstriata,4.85416666666666,52.1458333333333
A. nonstriata,3.89583333333331,51.4791666666667
A. nonstriata,6.27083333333331,52.6875
A. nonstriata,4.8125,52.1875
A. nonstriata,5.14583333333331,52.0625
A. nonstriata,5.02083333333331,52.3125
A. nonstriata,5.02083333333331,52.4791666666667
A. nonstriata,6.60416666666666,52.5625
A. nonstriata,4.64583333333331,52.3541666666667
A. nonstriata,20.4791666666667,44.6875
A. nonstriata,6.35416666666666,52.6041666666667
A. nonstriata,4.0625,51.8125
A. nonstriata,5.85416666666666,51.8541666666667
A. nonstriata,4.89583333333331,52.3958333333333
A. nonstriata,6.60416666666666,52.3541666666667
A. nonstriata,4.64583333333331,52.0625
A. nonstriata,6.10416666666666,52.6458333333333
A. nonstriata,5.8125,51.6875
A. nonstriata,4.6875,51.9791666666667
A. nonstriata,6.10416666666666,51.4791666666667
A. nonstriata,6.5625,52.5625
A. nonstriata,5.27083333333331,51.6458333333333
A. nonstriata,6.1875,51.9375
A. nonstriata,19.9375,60.2291666666667
A. nonstriata,24.6041666666667,60.1458333333333
A. nonstriata,27.7291666666667,60.5208333333333
A. nonstriata,5.97916666666666,49.6458333333333
A. nonstriata,6.02083333333331,49.6041666666667
A. nonstriata,1.02083333333331,52.3541666666667
A. nonstriata,0.770833333333314,52.3958333333333
A. nonstriata,1.60416666666666,52.2291666666667
A. nonstriata,1.6875,52.4791666666667
A. nonstriata,0.6875,52.2291666666667
A. nonstriata,1.5625,52.2708333333333
A. nonstriata,1.64583333333331,52.3541666666667
A. nonstriata,0.645833333333314,52.2291666666667
A. nonstriata,0.770833333333314,52.0208333333333
A. nonstriata,1.5625,52.1875
A. nonstriata,1.60416666666666,52.1875
A. nonstriata,1.0625,52.3125
A. nonstriata,0.9375,52.3541666666667
A. nonstriata,-1.4375,52.3958333333333
A. nonstriata,-0.5625,51.3125
A. nonstriata,-1.47916666666669,52.3958333333333
A. nonstriata,-0.604166666666686,51.3125
A. nonstriata,2.39583333333331,49.2708333333333
A. nonstriata,-1.39583333333334,50.9375
A. nonstriata,7.1875,50.8125
A. nonstriata,1.47916666666666,52.7708333333333
A. nonstriata,1.02083333333331,52.4375
A. nonstriata,1.47916666666666,52.6041666666667
A. nonstriata,1.14583333333331,52.3125
A. nonstriata,0.854166666666657,52.4375
A. nonstriata,0.604166666666657,52.6875
A. nonstriata,0.729166666666657,52.5208333333333
A. nonstriata,1.64583333333331,52.7708333333333
A. nonstriata,1.02083333333331,52.5208333333333
A. nonstriata,1.0625,52.8541666666667
A. nonstriata,1.1875,52.7708333333333
A. nonstriata,0.5625,52.5208333333333
A. nonstriata,1.47916666666666,52.5208333333333
A. nonstriata,0.770833333333314,52.9791666666667
A. nonstriata,1.0625,52.9791666666667
A. nonstriata,0.729166666666657,52.4375
A. nonstriata,1.3125,52.6041666666667
A. nonstriata,-5.27083333333334,56.4791666666667
A. nonstriata,-4.35416666666669,51.7291666666667
A. nonstriata,-3.8125,52.1458333333333
A. nonstriata,-5.27083333333334,51.8958333333333
A. nonstriata,-4.6875,52.0625
A. nonstriata,-2.3125,53.1041666666667
A. nonstriata,-1.1875,54.2708333333333
A. nonstriata,10.2708333333333,59.7708333333333
A. nonstriata,17.6041666666667,59.8125
A. nonstriata,16.1041666666667,57.0208333333333
A. nonstriata,12.6458333333333,58.1041666666667
A. nonstriata,15.8541666666667,56.6875
A. nonstriata,14.3125,57.7708333333333
A. nonstriata,5.9375,49.6875
