X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1177.0,1177.0,train,4.185072849762118E-4,52.26673300581567,0.6791839125964594
1178.0,1178.0,train,3.920985003994944E-4,36.28341762841951,0.6553228241777924
1179.0,1179.0,train,3.77561126147888E-4,30.161388161382703,0.6414387636167561
1180.0,1180.0,train,3.9669469543816317E-4,37.816339133078706,0.6595996044467733
1181.0,1181.0,train,3.7639192861892515E-4,29.348706974239523,0.6402981055436774
1182.0,1182.0,train,4.0133421253070846E-4,39.4812430126285,0.663862878939826
1183.0,1183.0,train,4.4695209074105163E-4,95.45078002112085,0.7030401699507683
1184.0,1184.0,train,3.941108588265977E-4,36.863694837809504,0.6572019061063409
1185.0,1185.0,train,3.7569406448106603E-4,29.125208804604117,0.639615547312228
1186.0,1186.0,train,3.6676745915847225E-4,25.472127714436546,0.6307696257489691
1187.0,1187.0,train,3.809570432799796E-4,32.040484475237996,0.6447313193132089
1188.0,1188.0,train,4.5849041030319635E-4,99.34009985150634,0.7122037698872379
1189.0,1189.0,train,4.002298377368987E-4,39.01788035192215,0.6628529310708455
1190.0,1190.0,train,4.3594015769229597E-4,78.5291166261419,0.6940226392074795
1191.0,1191.0,train,4.3884591917488165E-4,82.34660453433442,0.6964283902925639
1192.0,1192.0,train,3.803265458815926E-4,31.653340695503584,0.6441223062986705
1193.0,1193.0,train,3.628078334140056E-4,23.872647013835177,0.6267765848295793
1194.0,1194.0,train,4.449999143564082E-4,93.26765577070667,0.7014611660273518
1195.0,1195.0,train,4.5722304186102575E-4,99.06911866880505,0.7112112249366253
1196.0,1196.0,train,4.6143327625008354E-4,99.85837957235788,0.7144953505839784
1197.0,1197.0,train,3.6475218253257047E-4,24.791966092240155,0.6287427095572848
1198.0,1198.0,train,4.2634972439932066E-4,64.34660201420681,0.6859463576344982
1199.0,1199.0,train,3.608292758152026E-4,22.911311746531126,0.624765179463655
1200.0,1200.0,train,3.752507496636238E-4,29.011165706738897,0.6391812829381637
1201.0,1201.0,train,3.7933105134301025E-4,31.155984245537585,0.6431586073462225
1202.0,1202.0,train,4.6191823175077576E-4,99.90255436894094,0.7148712255602172
1203.0,1203.0,train,4.414111839057554E-4,86.44280607851545,0.698536510556581
1204.0,1204.0,train,4.191731198679579E-4,53.418410958745305,0.6797636674003995
1205.0,1205.0,train,3.7322193836582495E-4,28.00111351476226,0.6371872037190771
1206.0,1206.0,train,4.417321586498754E-4,87.26933442929241,0.698799253241982
1207.0,1207.0,train,4.292222768634252E-4,68.28232832977625,0.6883874982771083
1208.0,1208.0,train,4.3083537371812764E-4,71.31265749233175,0.6897500045065383
1209.0,1209.0,train,4.192258732093547E-4,53.513864773524034,0.6798095558975429
1210.0,1210.0,train,3.8296483854405913E-4,33.04669829325261,0.6466637631971384
1211.0,1211.0,train,3.8191264678045627E-4,32.58318294987162,0.6456523740819753
1212.0,1212.0,train,4.5183966064710386E-4,98.3415886163005,0.7069569135399203
1213.0,1213.0,train,3.815503218622497E-4,32.359645575079604,0.6453034299859011
1214.0,1214.0,train,4.253810996833309E-4,62.785346790221496,0.6851189009632486
1215.0,1215.0,train,3.8073145735920155E-4,31.886416367809133,0.6445135401285653
1216.0,1216.0,train,3.8292990056075537E-4,33.03062278270297,0.6466302264452317
1217.0,1217.0,train,3.7684916300509576E-4,29.758183662580315,0.6407446105130434
1218.0,1218.0,train,4.5955340974393396E-4,99.53897145722027,0.7130336313831758
1219.0,1219.0,train,4.150178009633553E-4,47.952223341435705,0.6761283459989933
1220.0,1220.0,train,4.49850182679917E-4,97.59937120863131,0.7053688821402806
1221.0,1221.0,train,4.4044911203134577E-4,84.98347538376204,0.6977476063829122
1222.0,1222.0,train,3.6106353853195076E-4,23.056937327726104,0.625003895999346
1223.0,1223.0,train,4.427206657252127E-4,88.73017714667037,0.6996069851251403
1224.0,1224.0,train,3.772933100751082E-4,30.028040206097078,0.6411778045797571
1225.0,1225.0,train,3.8389105276197895E-4,33.4705580222584,0.647551670753399
1226.0,1226.0,train,4.1863537585989957E-4,52.42215384558357,0.6792955251846473
1227.0,1227.0,train,3.7971348232970184E-4,31.340894697778502,0.6435291319951236
1228.0,1228.0,train,4.3916885654564423E-4,83.03558697767978,0.6966945874124295
1229.0,1229.0,train,4.400367931589024E-4,84.530127450467,0.6974088709850295
1230.0,1230.0,train,4.413621272442154E-4,86.32512649478248,0.6984963336934036
1231.0,1231.0,train,4.2999875826644867E-4,70.10110182387315,0.6890441005055382
1232.0,1232.0,train,4.3107337442499396E-4,71.85709439768382,0.6899505274269923
1233.0,1233.0,train,3.8368025522185045E-4,33.37457376723927,0.6473497877655183
1234.0,1234.0,train,3.7567402173739676E-4,29.120055933386446,0.6395959250344976
1235.0,1235.0,train,4.3755749998279154E-4,80.75638886520447,0.695364019476046
1236.0,1236.0,train,4.3494579551753835E-4,77.01856075322193,0.6931950116188597
1237.0,1237.0,train,3.7858632056082483E-4,30.784261853605685,0.6424359568788803
1238.0,1238.0,train,4.609770688723347E-4,99.81682345415118,0.7141413051447452
1239.0,1239.0,train,3.960074323753908E-4,37.57659240204869,0.6589634934462926
1240.0,1240.0,train,4.6273652657252397E-4,99.97709318176834,0.7155043405770353
1241.0,1241.0,train,3.7251736071723435E-4,27.819531156088278,0.6364921129491379
1242.0,1242.0,train,3.622216914817252E-4,23.59699826007216,0.6261818383859529
1243.0,1243.0,train,3.817685670584955E-4,32.533173386115905,0.6455136564204678
1244.0,1244.0,train,3.9197267596762994E-4,36.24570192397165,0.6552049914030926
1245.0,1245.0,train,3.6252727628047107E-4,23.7257629916959,0.6264920272998922
1246.0,1246.0,train,4.242361760941016E-4,61.284517948485174,0.68413802741553
1247.0,1247.0,train,4.583327771499808E-4,99.31061318823008,0.7120805048165475
1248.0,1248.0,train,3.7854481625843473E-4,30.741303696857745,0.6423956401008781
1249.0,1249.0,train,3.800257423832055E-4,31.50414665227984,0.6438313850260904
1250.0,1250.0,train,3.6949932409115655E-4,26.83233856559618,0.6334996124137353
1251.0,1251.0,train,3.8323157202083065E-4,33.169367218768876,0.6469196941115495
1252.0,1252.0,train,3.768448137311911E-4,29.753016163674626,0.6407403659108609
1253.0,1253.0,train,4.305952551210653E-4,70.93937711389188,0.6895475657747805
1254.0,1254.0,train,3.6994586110629233E-4,27.041656975159984,0.6339439191521672
1255.0,1255.0,train,4.109940658664883E-4,44.56598185632264,0.6725688180529793
1256.0,1256.0,train,4.2641112590277336E-4,64.44180384370141,0.6859987370920786
1257.0,1257.0,train,4.29573523328925E-4,69.01081410936895,0.688684688168208
1258.0,1258.0,train,4.340971545812005E-4,75.60869745802631,0.6924869004110432
1259.0,1259.0,train,4.570706129292185E-4,99.03461652699193,0.7110916192000354
1260.0,1260.0,train,3.833601850061531E-4,33.22851546258102,0.6470430320896199
1261.0,1261.0,train,4.566123166325201E-4,98.97271994281607,0.7107317114194721
1262.0,1262.0,train,4.5630318453051616E-4,98.93096917740299,0.7104886916105275
1263.0,1263.0,train,3.921326492885056E-4,36.29931526179455,0.6553547971740846
1264.0,1264.0,train,4.3993513215262735E-4,84.26700577788287,0.6973252943383497
1265.0,1265.0,train,3.7489924773402474E-4,28.823249357006837,0.6388365851389635
1266.0,1266.0,train,4.316341322834466E-4,72.50922481101138,0.6904224709171951
1267.0,1267.0,train,4.245618000051392E-4,61.75078710582176,0.6844173049107223
